X2,X3,X4,X5,Generation,Iter
Pref0,0.3735[0.452767],0.375517[0.458223],0.371609[0.44758],44,0
Signal0,0.31975[0.459494],0.332128[0.463515],0.30814[0.455385],44,0
Hybridindex,7.49525[7.67946],7.26864[7.58007],7.71254[7.76736],45,0
Pref0,0.362[0.449395],0.352911[0.443221],0.370715[0.455067],45,0
Signal0,0.304[0.453689],0.287028[0.446694],0.320274[0.459709],45,0
Hybridindex,7.77725[7.65944],7.73671[7.5999],7.81755[7.71796],46,0
Pref0,0.378[0.452345],0.374122[0.452844],0.381854[0.451816],46,0
Signal0,0.317[0.454985],0.317452[0.452649],0.31655[0.457294],46,0
Hybridindex,7.736[7.67895],7.88362[7.76491],7.58809[7.58896],47,0
Pref0,0.377[0.450967],0.387612[0.454313],0.366366[0.447337],47,0
Signal0,0.31575[0.455716],0.326174[0.459394],0.305305[0.451759],47,0
Hybridindex,7.74825[7.63643],7.4334[7.51789],8.04834[7.7358],48,0
Pref0,0.37875[0.451579],0.365779[0.445741],0.391113[0.45673],48,0
Signal0,0.31275[0.455316],0.295594[0.449238],0.329102[0.46044],48,0
Hybridindex,7.94125[7.6355],7.87934[7.6719],8.00403[7.5979],49,0
Pref0,0.3885[0.453396],0.386296[0.454188],0.390735[0.45258],49,0
Signal0,0.32325[0.457585],0.320755[0.457635],0.32578[0.457521],49,0
Hybridindex,8.0585[7.61783],7.772[7.49263],8.345[7.73039],50,0
Pref0,0.39325[0.455225],0.3795[0.450255],0.407[0.459729],50,0
Signal0,0.32475[0.457889],0.307[0.450279],0.3425[0.464697],50,0
Hybridindex,8.27125[7.70129],8.3115[7.7464],8.231[7.65569],51,0
Pref0,0.405[0.456317],0.408[0.457205],0.402[0.455408],51,0
Signal0,0.34025[0.465945],0.344[0.467615],0.3365[0.464239],51,0
Hybridindex,8.40525[7.65419],8.31173[7.64069],8.49368[7.66588],52,0
Pref0,0.40825[0.460659],0.393004[0.459661],0.422665[0.461137],52,0
Signal0,0.3445[0.467514],0.337449[0.464054],0.351167[0.470665],52,0
Hybridindex,8.52125[7.64908],8.4798[7.59043],8.56396[7.70882],53,0
Pref0,0.41075[0.462774],0.406404[0.46196],0.415228[0.463568],53,0
Signal0,0.3515[0.468719],0.348768[0.466658],0.354315[0.470818],53,0
Hybridindex,8.585[7.61027],8.43324[7.561],8.74974[7.66],54,0
Pref0,0.41475[0.463527],0.405379[0.462763],0.424922[0.464141],54,0
Signal0,0.3565[0.46921],0.348703[0.466887],0.364964[0.471572],54,0
Hybridindex,8.55025[7.57724],8.58374[7.54435],8.51448[7.61206],55,0
Pref0,0.41225[0.461167],0.412875[0.460606],0.411582[0.461765],55,0
Signal0,0.35175[0.470263],0.351888[0.469639],0.351603[0.470928],55,0
Hybridindex,8.794[7.61678],9.02327[7.73215],8.57938[7.50082],56,0
Pref0,0.425[0.46543],0.437952[0.467979],0.412875[0.462703],56,0
Signal0,0.36525[0.473252],0.37849[0.476948],0.352856[0.469427],56,0
Hybridindex,8.473[7.46438],8.19257[7.38099],8.77438[7.54136],57,0
Pref0,0.39825[0.461272],0.385135[0.456433],0.412344[0.466005],57,0
Signal0,0.34475[0.467464],0.331564[0.46224],0.358921[0.472603],57,0
Hybridindex,8.58825[7.43272],8.58682[7.40639],8.58962[7.45788],58,0
Pref0,0.40475[0.464814],0.406027[0.463537],0.403526[0.466033],58,0
Signal0,0.35275[0.470045],0.3524[0.469631],0.353085[0.470441],58,0
Hybridindex,8.75325[7.43966],8.44625[7.35245],9.05178[7.51147],59,0
Pref0,0.41525[0.466575],0.394523[0.460983],0.435404[0.471076],59,0
Signal0,0.36525[0.472723],0.346856[0.466826],0.383136[0.47771],59,0
Hybridindex,9.078[7.45751],9.06371[7.48204],9.09176[7.43379],60,0
Pref0,0.433[0.47065],0.428644[0.47141],0.437193[0.469878],60,0
Signal0,0.3845[0.478706],0.384302[0.478507],0.384691[0.478898],60,0
Hybridindex,9.0035[7.40255],8.90108[7.3548],9.11032[7.45052],61,0
Pref0,0.43175[0.46874],0.428012[0.467304],0.435649[0.470201],61,0
Signal0,0.37775[0.478466],0.369736[0.47635],0.386108[0.480521],61,0
Hybridindex,8.8905[7.31791],8.96474[7.2981],8.81307[7.33771],62,0
Pref0,0.42075[0.467006],0.422625[0.468276],0.418795[0.465669],62,0
Signal0,0.37075[0.476098],0.376592[0.478172],0.364658[0.473848],62,0
Hybridindex,8.92475[7.23999],8.9503[7.16882],8.89837[7.31266],63,0
Pref0,0.417[0.46836],0.417815[0.468378],0.416159[0.46834],63,0
Signal0,0.3695[0.475363],0.370571[0.474477],0.368394[0.476273],63,0
Hybridindex,9.06325[7.19033],9.1379[7.21498],8.9874[7.16441],64,0
Pref0,0.41875[0.470397],0.418155[0.471402],0.419355[0.469373],64,0
Signal0,0.37575[0.477166],0.379464[0.477785],0.371976[0.476505],64,0
Hybridindex,8.97625[7.11987],8.60771[7.03343],9.35374[7.18777],65,0
