X2,X3,X4,X5,Generation,Iter
Pref0,0.644[0.459635],0.641642[0.463597],0.646354[0.455633],46,0
Signal0,0.63575[0.463893],0.638639[0.461803],0.632867[0.465952],46,0
Hybridindex,12.4455[6.01305],12.4437[6.04887],12.4473[5.9768],47,0
Pref0,0.6465[0.458026],0.651047[0.457426],0.641926[0.458583],47,0
Signal0,0.6305[0.463379],0.629113[0.465167],0.631896[0.461568],47,0
Hybridindex,12.5602[5.85886],12.6364[5.82783],12.4823[5.88945],48,0
Pref0,0.65975[0.452056],0.66502[0.449464],0.654352[0.454633],48,0
Signal0,0.6395[0.457482],0.647727[0.454626],0.631073[0.460237],48,0
Hybridindex,12.6188[5.66586],12.6069[5.68652],12.6311[5.64409],49,0
Pref0,0.66475[0.449146],0.665039[0.450269],0.664447[0.447965],49,0
Signal0,0.647[0.455951],0.647461[0.457397],0.646516[0.454427],49,0
Hybridindex,12.8375[5.41873],12.7669[5.45558],12.9108[5.37919],50,0
Pref0,0.67725[0.442671],0.6737[0.442199],0.680938[0.44313],50,0
Signal0,0.65675[0.45006],0.64524[0.45505],0.668705[0.444503],50,0
Hybridindex,13.035[5.18467],12.8717[5.19485],13.2026[5.16883],51,0
Pref0,0.68875[0.433876],0.676703[0.436908],0.701114[0.430392],51,0
Signal0,0.679[0.443801],0.665844[0.447256],0.692503[0.439817],51,0
Hybridindex,13.3065[4.8948],13.2667[4.93382],13.348[4.8535],52,0
Pref0,0.71675[0.422368],0.712255[0.42622],0.721429[0.418269],52,0
Signal0,0.70075[0.427872],0.695098[0.432928],0.706633[0.422465],52,0
Hybridindex,13.4765[4.72273],13.4689[4.73649],13.4836[4.70983],53,0
Pref0,0.72975[0.41784],0.736542[0.412286],0.723404[0.422864],53,0
Signal0,0.70975[0.427937],0.716874[0.426011],0.703095[0.429621],53,0
Hybridindex,13.459[4.57081],13.5872[4.45017],13.3269[4.68822],54,0
Pref0,0.7375[0.411818],0.751232[0.404331],0.72335[0.418922],54,0
Signal0,0.7115[0.424579],0.728079[0.415168],0.694416[0.433401],54,0
Hybridindex,13.5705[4.4126],13.6657[4.43914],13.4702[4.38223],55,0
Pref0,0.74425[0.408922],0.755361[0.401745],0.732546[0.416027],55,0
Signal0,0.72475[0.416668],0.731481[0.412137],0.717659[0.421272],55,0
Hybridindex,13.5195[4.34095],13.4495[4.29705],13.5881[4.38248],56,0
Pref0,0.743[0.405217],0.737374[0.406658],0.748515[0.403724],56,0
Signal0,0.72425[0.416338],0.719697[0.418591],0.728713[0.414069],56,0
Hybridindex,13.669[4.10539],13.6481[4.05972],13.6897[4.15009],57,0
Pref0,0.7565[0.396179],0.751004[0.397973],0.761952[0.394315],57,0
Signal0,0.746[0.400916],0.74247[0.399163],0.749502[0.402618],57,0
Hybridindex,13.6717[3.9206],13.6101[4.00657],13.7311[3.83508],58,0
Pref0,0.75225[0.397171],0.746687[0.39916],0.757605[0.395173],58,0
Signal0,0.75125[0.399685],0.744139[0.403576],0.758096[0.395783],58,0
Hybridindex,13.8063[3.73391],13.8501[3.65165],13.7612[3.81613],59,0
Pref0,0.77075[0.385123],0.775641[0.382956],0.76572[0.387274],59,0
Signal0,0.77425[0.381001],0.780079[0.378095],0.768256[0.383874],59,0
