X2,X3,X4,X5,Generation,Iter
Signal0,0.5065[0.350297],0.495972[0.358305],0.516882[0.341899],50,0
Hybridindex,9.8275[1.85923],9.80584[1.87956],9.84814[1.83941],51,0
Pref0,0.54275[0.347559],0.539447[0.348785],0.545898[0.346358],51,0
Signal0,0.50325[0.351588],0.507684[0.353107],0.499023[0.350082],51,0
Hybridindex,9.78575[1.82304],9.75276[1.79591],9.81841[1.84892],52,0
Pref0,0.54425[0.355903],0.530653[0.3563],0.557711[0.354997],52,0
Signal0,0.498[0.356014],0.499497[0.354086],0.496517[0.357907],52,0
Hybridindex,9.7115[1.85014],9.75246[1.845],9.66921[1.85448],53,0
Pref0,0.54[0.356581],0.550197[0.351375],0.529472[0.361576],53,0
Signal0,0.49975[0.350178],0.493602[0.341817],0.506098[0.358496],53,0
Hybridindex,9.613[1.83009],9.58754[1.84925],9.63703[1.8115],54,0
Pref0,0.54725[0.355165],0.54171[0.349431],0.552478[0.360415],54,0
Signal0,0.5045[0.359485],0.501545[0.363425],0.507289[0.355705],54,0
Hybridindex,9.63875[1.85368],9.58829[1.84497],9.69002[1.86109],55,0
Pref0,0.56375[0.352932],0.557044[0.349986],0.570565[0.355771],55,0
Signal0,0.5095[0.349156],0.511409[0.348777],0.50756[0.349529],55,0
Hybridindex,9.56175[1.80958],9.49091[1.84293],9.63119[1.77353],56,0
Pref0,0.56[0.342272],0.566667[0.342451],0.553465[0.34197],56,0
Signal0,0.52125[0.350961],0.538384[0.351104],0.504455[0.350007],56,0
Hybridindex,9.62275[1.76729],9.63139[1.71749],9.61448[1.81363],57,0
Pref0,0.5545[0.351112],0.54908[0.350495],0.559687[0.351623],57,0
Signal0,0.4975[0.353545],0.509202[0.355237],0.486301[0.351553],57,0
Hybridindex,9.692[1.80316],9.7291[1.86174],9.65713[1.74559],58,0
Pref0,0.55825[0.35282],0.565015[0.355415],0.551891[0.350244],58,0
Signal0,0.48675[0.349928],0.482972[0.351128],0.490301[0.348758],58,0
Hybridindex,9.6325[1.81726],9.642[1.85535],9.623[1.77831],59,0
Pref0,0.5695[0.356609],0.5805[0.35464],0.5585[0.358229],59,0
Signal0,0.4905[0.354485],0.487[0.35893],0.494[0.349949],59,0
Hybridindex,9.57025[1.81774],9.53014[1.80204],9.61134[1.83277],60,0
Pref0,0.55975[0.34685],0.563735[0.352348],0.555668[0.341078],60,0
Signal0,0.50575[0.353683],0.501482[0.358063],0.510121[0.349086],60,0
Hybridindex,9.579[1.7768],9.6455[1.8217],9.5125[1.72818],61,0
Pref0,0.56725[0.354757],0.569[0.350341],0.5655[0.35911],61,0
Signal0,0.51325[0.349213],0.5075[0.35099],0.519[0.347331],61,0
Hybridindex,9.5205[1.79369],9.57741[1.79678],9.46043[1.78846],62,0
Pref0,0.564[0.347353],0.555015[0.35392],0.573484[0.340026],62,0
Signal0,0.50925[0.35077],0.518987[0.356986],0.498972[0.343788],62,0
Hybridindex,9.482[1.78604],9.44068[1.81077],9.52357[1.75983],63,0
Pref0,0.58425[0.34355],0.581755[0.344876],0.58676[0.342194],63,0
Signal0,0.51325[0.348854],0.50997[0.350758],0.51655[0.346898],63,0
Hybridindex,9.57775[1.7721],9.58107[1.8128],9.57448[1.73102],64,0
Pref0,0.57675[0.345303],0.580564[0.346984],0.572989[0.343597],64,0
Signal0,0.5045[0.358441],0.50856[0.358577],0.500497[0.358261],64,0
Hybridindex,9.63975[1.7764],9.66684[1.7954],9.61419[1.7579],65,0
Pref0,0.56475[0.35275],0.549949[0.357107],0.578717[0.348011],65,0
Signal0,0.49825[0.35829],0.502575[0.351169],0.494169[0.364836],65,0
Hybridindex,9.56875[1.84124],9.51757[1.78569],9.61952[1.89336],66,0
Pref0,0.58275[0.361286],0.582831[0.361857],0.582669[0.360719],66,0
Signal0,0.50225[0.358636],0.484438[0.3592],0.51992[0.357199],66,0
Hybridindex,9.5805[1.78942],9.60256[1.78993],9.55951[1.78868],67,0
Pref0,0.584[0.350634],0.585128[0.353639],0.582927[0.347747],67,0
Signal0,0.504[0.359491],0.502051[0.360194],0.505854[0.358812],67,0
Hybridindex,9.5035[1.78094],9.54145[1.7519],9.46725[1.80749],68,0
Pref0,0.577[0.349387],0.584954[0.349658],0.569404[0.348958],68,0
Signal0,0.512[0.351221],0.508188[0.353278],0.51564[0.349206],68,0
Hybridindex,9.46325[1.72425],9.45266[1.73069],9.47414[1.71752],69,0
Pref0,0.55625[0.351726],0.551282[0.352273],0.561359[0.351089],69,0
Signal0,0.52725[0.357257],0.531065[0.357053],0.523327[0.357424],69,0
Hybridindex,9.4315[1.71837],9.42764[1.72208],9.43537[1.71463],70,0
Pref0,0.563[0.345371],0.568862[0.345701],0.557114[0.344938],70,0
Signal0,0.51775[0.351866],0.525449[0.349795],0.51002[0.353766],70,0
Hybridindex,9.4615[1.76798],9.47468[1.77573],9.44758[1.75967],71,0
Pref0,0.5615[0.353154],0.570594[0.362067],0.551901[0.343234],71,0
