X2,X3,X4,X5,Generation,Iter
Pref0,0.67275[0.464793],0.666987[0.465641],0.67898[0.463794],59,0
Signal0,0.67275[0.464793],0.666987[0.465641],0.67898[0.463794],59,0
Hybridindex,13.0898[7.10731],12.9829[7.13188],13.2018[7.0797],60,0
Pref0,0.685[0.461004],0.678223[0.463222],0.692111[0.458558],60,0
Signal0,0.685[0.461004],0.678223[0.463222],0.692111[0.458558],60,0
Hybridindex,13.0505[7.02226],13.1597[7.03236],12.9501[7.01147],61,0
Pref0,0.684[0.460591],0.691023[0.459807],0.677543[0.461216],61,0
Signal0,0.684[0.460591],0.691023[0.459807],0.677543[0.461216],61,0
Hybridindex,12.7475[7.14556],12.8087[7.11444],12.6877[7.17531],62,0
Pref0,0.6645[0.46791],0.671053[0.465502],0.658103[0.470161],62,0
Signal0,0.6645[0.46791],0.671053[0.465502],0.658103[0.470161],62,0
Hybridindex,12.5433[7.12762],12.5331[7.1602],12.553[7.09604],63,0
Pref0,0.6475[0.472751],0.650713[0.472992],0.644401[0.472498],63,0
Signal0,0.6475[0.472751],0.650713[0.472992],0.644401[0.472498],63,0
Hybridindex,12.5932[7.08263],12.5688[7.20835],12.6155[6.96639],64,0
Pref0,0.64875[0.473813],0.642857[0.475858],0.654103[0.471883],64,0
Signal0,0.64875[0.473813],0.642857[0.475858],0.654103[0.471883],64,0
Hybridindex,12.5975[7.03656],12.4476[7.06333],12.7477[7.00643],65,0
Pref0,0.64875[0.474076],0.641359[0.475942],0.656156[0.472083],65,0
Signal0,0.64875[0.474076],0.641359[0.475942],0.656156[0.472083],65,0
Hybridindex,12.8242[6.93767],13.1267[6.78783],12.5389[7.06429],66,0
Pref0,0.66025[0.470314],0.678682[0.463663],0.642857[0.47585],66,0
Signal0,0.66025[0.470314],0.678682[0.463663],0.642857[0.47585],66,0
Hybridindex,12.8215[6.96232],12.5741[7.02311],13.0749[6.8903],67,0
Pref0,0.65625[0.471923],0.639822[0.478247],0.673077[0.464753],67,0
Signal0,0.65625[0.471923],0.639822[0.478247],0.673077[0.464753],67,0
Hybridindex,13.0013[6.8022],13.2416[6.68579],12.7708[6.90412],68,0
Pref0,0.6695[0.466658],0.686925[0.459596],0.652791[0.472728],68,0
Signal0,0.6695[0.466658],0.686925[0.459596],0.652791[0.472728],68,0
Hybridindex,12.9962[6.78048],13.0972[6.74861],12.8977[6.81],69,0
Pref0,0.6705[0.465489],0.678138[0.462837],0.663043[0.467943],69,0
Signal0,0.6705[0.465489],0.678138[0.462837],0.663043[0.467943],69,0
Hybridindex,13.2792[6.65764],13.3954[6.66895],13.1609[6.64401],70,0
Pref0,0.6865[0.4604],0.696234[0.457452],0.676589[0.463171],70,0
Signal0,0.6865[0.4604],0.696234[0.457452],0.676589[0.463171],70,0
Hybridindex,13.4567[6.62537],13.5117[6.58939],13.4038[6.65939],71,0
Pref0,0.6995[0.454917],0.702345[0.452746],0.696762[0.456981],71,0
Signal0,0.6995[0.454917],0.702345[0.452746],0.696762[0.456981],71,0
Hybridindex,13.6173[6.52316],13.4693[6.60452],13.7588[6.44116],72,0
Pref0,0.711[0.450254],0.701943[0.454321],0.719667[0.446156],72,0
Signal0,0.711[0.450254],0.701943[0.454321],0.719667[0.446156],72,0
