X2,X3,X4,X5,Generation,Iter
Hybridindex,5.303[5.77429],5.28115[5.78407],5.32362[5.76497],69,0
Pref0,0.20825[0.401879],0.210093[0.402926],0.206511[0.400881],69,0
Signal0,0.20825[0.401879],0.210093[0.402926],0.206511[0.400881],69,0
Hybridindex,5.223[5.71518],5.06902[5.56523],5.38849[5.86755],70,0
Pref0,0.20325[0.396314],0.194015[0.38991],0.213174[0.402846],70,0
Signal0,0.20325[0.396314],0.194015[0.38991],0.213174[0.402846],70,0
Hybridindex,5.28225[5.70085],5.09422[5.59904],5.46545[5.79246],71,0
Pref0,0.213[0.401411],0.200101[0.392728],0.225568[0.409304],71,0
Signal0,0.213[0.401411],0.200101[0.392728],0.225568[0.409304],71,0
Hybridindex,5.2985[5.62116],5.37883[5.69054],5.21638[5.54813],72,0
Pref0,0.21225[0.40103],0.215134[0.404547],0.209302[0.397381],72,0
Signal0,0.21225[0.40103],0.215134[0.404547],0.209302[0.397381],72,0
Hybridindex,5.14125[5.47831],4.96024[5.30127],5.31551[5.63803],73,0
Pref0,0.19975[0.39144],0.189093[0.383361],0.21001[0.398793],73,0
Signal0,0.19975[0.39144],0.189093[0.383361],0.21001[0.398793],73,0
Hybridindex,5.213[5.50785],5.32991[5.63134],5.09058[5.37277],74,0
Pref0,0.20125[0.394808],0.211632[0.400917],0.190379[0.388011],74,0
Signal0,0.20125[0.394808],0.211632[0.400917],0.190379[0.388011],74,0
Hybridindex,4.9175[5.22737],4.83948[5.15165],4.99599[5.3013],75,0
Pref0,0.175[0.373999],0.168993[0.369049],0.181043[0.378817],75,0
Signal0,0.175[0.373999],0.168993[0.369049],0.181043[0.378817],75,0
Hybridindex,4.966[5.24165],4.95513[5.28051],4.97693[5.20223],76,0
Pref0,0.17825[0.3763],0.179462[0.376526],0.177031[0.37607],76,0
Signal0,0.17825[0.3763],0.179462[0.376526],0.177031[0.37607],76,0
Hybridindex,4.8655[5.17788],4.98777[5.29028],4.74779[5.06452],77,0
Pref0,0.1685[0.36723],0.179409[0.37496],0.157998[0.359318],77,0
Signal0,0.1685[0.36723],0.179409[0.37496],0.157998[0.359318],77,0
Hybridindex,4.7075[4.99682],4.71429[5.09096],4.70116[4.90723],78,0
Pref0,0.151[0.353127],0.154762[0.356271],0.147485[0.350129],78,0
Signal0,0.151[0.353127],0.154762[0.356271],0.147485[0.350129],78,0
Hybridindex,4.58325[4.74957],4.62071[4.75036],4.54434[4.74844],79,0
Pref0,0.1365[0.337813],0.13739[0.337783],0.135576[0.337842],79,0
Signal0,0.1365[0.337813],0.13739[0.337783],0.135576[0.337842],79,0
Hybridindex,4.33925[4.48068],4.18744[4.27219],4.48717[4.67015],80,0
Pref0,0.12025[0.320414],0.109929[0.308316],0.130306[0.331468],80,0
Signal0,0.12025[0.320414],0.109929[0.308316],0.130306[0.331468],80,0
Hybridindex,4.4985[4.64664],4.53831[4.64253],4.45723[4.65054],81,0
Pref0,0.131[0.332925],0.134578[0.335466],0.127291[0.330229],81,0
Signal0,0.131[0.332925],0.134578[0.335466],0.127291[0.330229],81,0
Hybridindex,4.43125[4.5218],4.46368[4.5507],4.39849[4.49218],82,0
Pref0,0.121[0.320716],0.123881[0.3245],0.11809[0.316822],82,0
Signal0,0.121[0.320716],0.123881[0.3245],0.11809[0.316822],82,0
Hybridindex,4.26125[4.30001],4.23817[4.24778],4.28499[4.35295],83,0
Pref0,0.10775[0.305393],0.104536[0.301081],0.111055[0.30973],83,0
Signal0,0.10775[0.305393],0.104536[0.301081],0.111055[0.30973],83,0
Hybridindex,4.185[4.10482],4.11238[3.95676],4.25909[4.24928],84,0
